seed,file,fitness,loss,parse_ok,rne_is_oscillator,rne_is_broken_oscillator,rne_fixed_by_reaction_removal,rne_posthoc_success,error
seed014,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed014.ant,0.07272111012174673,13.751165216342828,True,True,False,False,True,
seed015,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed015.ant,0.009027527130503829,110.77230625217625,True,False,False,False,False,
seed016,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed016.ant,0.013004862522692099,76.89431535743701,True,False,False,False,False,
seed017,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed017.ant,0.07123511880947721,14.038019683445222,True,True,False,False,True,
seed018,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed018.ant,0.009027048511113795,110.77817946462058,True,False,False,False,False,
seed019,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed019.ant,0.009026824088223844,110.78093360704497,True,False,False,False,False,
seed020,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed020.ant,0.0660478377104463,15.14054107848314,True,True,False,False,True,
seed021,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed021.ant,0.015016662779077167,66.59269204561933,True,True,False,False,True,
seed022,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed022.ant,0.05085660332297706,19.663129950878947,True,True,False,False,True,
seed023,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed023.ant,0.029687662271386955,33.68402640998118,True,False,False,False,False,
seed024,/local0/rossin/git/GenAI-Net/comparisons/rne_oscillator/data/posthoc/rl4crn_rne_oscillator_trace_8rxn_stop_risksched085to09_lr1e4_entropy005_s4_c1_rnetol_d256_depth3_p20_antimony/seed024.ant,0.0516592202913894,19.35762859678083,True,False,False,False,False,
